5451;9650;WMJJ;AL;Birmingham;iHM Licenses, LLC
5566;9650;WAKS;OH;Akron;iHM Licenses, LLC
6090;9650;KCYS;OR;Seaside;Jacobs Radio Programming,
6100;9650;KJAQ;WA;Seattle;IHM LICENSES, LLC
6139;9650;KDAP;AZ;;
6302;9650;KDGW;OR;;
6644;9650;KDUA;AR;;
6787;9650;KDZN;MT;Glendive;P&A Media LLC,
6866;9650;KECO;OK;Elk City;Paragon Communications Inc.,
7199;9650;KEPJ;TX;;
7639;9650;KFNZ;MO;;Jackman Holding Company, LLC
7780;9650;KFLS;CA;;
8078;9650;KFXE;TX;Ingram;Radio Ranch, LLC
9093;9650;K243AA;OR;Union, Etc.;
9163;9650;KHMX;TX;Houston;Audacy License, LLC
9326;9650;KHTE;AR;;
9778;9650;KIKO;AZ;;
10217;9650;KJBL;CO;Julesburg;Armada Media - McCook, Inc.
10409;9650;KJIV;OR;Madras;OpenSkyRadio,
10424;9650;KJJK;MN;;
11082;9650;KKIS;AK;;
11206;9650;KKNM;TX;Bovina;HIGH PLAINS RADIO NETWORK, LLC
11348;9650;KKSY;IA;;
11584;9650;KLCA;CA;Tahoe City;Reno Media Group, L.P.
11620;9650;KLDK;NM;;
11707;9650;KLGT;WY;Buffalo;Legend Communications of Wyoming, LLC
11763;9650;KLIX;ID;;
11830;9650;KLLM;WY;Georgetown;Cedar Cove Broadcasting, Inc.
11844;9650;KLMA;NM;Hobbs;Ojeda Broadcasting, Inc.
12032;9650;KLTG;TX;Corpus Christi;Starlite Broadcasting, a Dvision of Steve Zap Entertainment, Inc.,
13349;9650;KNRX;TX;Sterling City;Townsquare License, LLC
13458;9650;KNWC;SD;;
13787;9650;KOIT;CA;San Francisco;Audacy License, LLC
14214;9650;KOZE;ID;;
14351;9650;KPEL;LA;;
14454;9650;KPIK;OR;;
14715;9650;KPSL;CA;;
15143;9650;KQIX;AR;;
15402;9650;KQSW;WY;Rock Springs;Big Thicket Broadcasting of Wyoming, Inc.
15609;9650;KRAV;OK;;
15639;9650;KRBZ;MO;;Audacy License, LLC, as Debtor-in-Possession,
15684;9650;KMMY;OK;Soper;Payne Media Group LLC,
15752;9650;KRGI;NE;;
16200;9650;K243BJ;OK;Oklahoma City;
16640;9650;KSOM;IA;Audubon;Meredith Communications, L.C.
16653;9650;KSOZ;MO;;
16676;9650;KSPW;MO;Sparta;SM-KSPW, LLC
17662;9650;KUBU;CA;;
18369;9650;KVCZ;TX;;
18560;9650;KVKI;LA;;
19550;9650;KWWK;MN;Rochester;Townsquare License, LLC
20044;9650;KXPK;CO;Evergreen;Entravision Holdings, LLC
20942;9650;KYXY;CA;San Diego;Audacy License, LLC
20996;9650;KZAA;CA;;
21650;9650;KZZE;SD;;
21845;9650;XHDNG;DG;;
22141;9650;WASB;WI;;
22346;9650;WAZY;IN;;
22385;9650;WBBL;MS;Richton;Blakeney Communications, Inc.
22484;9650;WBFG;TN;Parker'S Crossroads;Golden Media Group LLC,
22532;9650;WBHC;MI;;
22631;9650;WBKX;NY;Fredonia;Chadwick Bay Broadcasting Corporation,
23341;9650;WCMF;NY;;
23524;9650;WCTG;MD;West Pocomoke;GSB Media, LLC
24067;9650;WDOD;TN;;
24836;9650;W243BG;MA;New Bedford;
24936;9650;W243DE;NH;Holderness;
25339;9650;WFLB;NC;Laurinburg;BEASLEY MEDIA GROUP LICENSES, LLC
25556;9650;WFTK;OH;Lebanon;Radio License Holding SRC LLC,
25615;9650;WFVR;VT;;
26379;9650;WGZB;IN;;
26561;9650;W243BR;PA;Harrisburg;
26802;9650;WHPI;IL;Farmington;Advanced Media Partners, LLC
27254;9650;WIGS;TN;;
27257;9650;WIGV;RI;;
27263;9650;WIHB;GA;;
27409;9650;WIMR;FL;;
27819;9650;WJCL;GA;;
28260;9650;WJTK;FL;Columbia City;Dockins Broadcast Group, LLC
28519;9650;WKDJ;MS;;
28641;9650;WKIB;IL;Anna;WKIB, LLC
28725;9650;WKLH;WI;Milwaukee;Lakefront Communications, LLC
29060;9650;WKYE;PA;Johnstown;Southern Belle Media Family, LLC
29554;9650;WLRE;SC;;
29639;9650;WLUL;NC;;
29685;9650;WLWF;IL;Marseilles;Starved Rock Media, Inc.
30081;9650;WMLL;NH;Bedford;Saga Communications of New England, LLC
30343;9650;W243AB;NY;Westvale;
30356;9650;WMWA;NY;Malone;K-LOVE, Inc.
31055;9650;WNWX;WI;Rhinelander;Heartland Comm. License, LLC
31263;9650;WOEX;FL;Orlando;Cox Radio, LLC
31745;9650;WOXL;NC;;
31871;9650;WIHB;GA;;
31927;9650;WPEL;PA;;
32198;9650;WPOW;FL;Miami;Audacy License, LLC
32677;9650;WQHH;MI;Dewitt;The MacDonald Broadcasting Company,
33604;9650;WRQY;WV;Moundsville;K-LOVE, Inc.
33765;9650;WRXD;PR;Fajardo;WRXD Licensing, Inc.
34143;9650;WSLR;FL;;
34217;9650;W243CU;KY;Henderson;
34533;9650;W243DJ;VA;Norfolk;
34594;9650;WTDA;NC;;
34618;9650;WTDY;PA;Phiadelphia;Audacy License, LLC,
34678;9650;WTGG;LA;Amite;North Shore Broadcasting Company, Inc.
34726;9650;WTIC;CT;;
36227;9650;WMWA;NY;Malone;K-LOVE, Inc.
36520;9650;WVZC;OH;;
37274;9650;WXCC;WV;Williamson;Mountain Top Media LLC,
37403;9650;WBBL;MS;Richton;Blakeney Communications, Inc.
38460;9650;WYVS;NY;Speculator;CRANESVILLE BLOCK CO INC,
38928;9650;WZNS;FL;Fort Walton Beach;Cumulus Licensing LLC,
38959;9650;WZOX;MI;;Midwest Communications, Inc.
39291;9650;XHMSN;NL;;
39327;9650;KKSY;IA;;
41453;9650;KAJD;LA;;
41526;9650;KGDQ;TX;;
41561;9650;K243CM;MT;Kalispell;
42171;9650;KSLV;CO;;
42805;9650;WKLH;WI;Milwaukee;Lakefront Communications, LLC
42808;9650;WKLK;MN;;
42815;9650;WKLR;VA;Fort Gregg-Adams;SM-WKLR, LLC
44847;9650;KLTG;TX;Corpus Christi;Starlite Broadcasting, a Dvision of Steve Zap Entertainment, Inc.,
44849;9650;KMMY;OK;Soper;Payne Media Group LLC,
44865;9650;KSOM;IA;Audubon;Meredith Communications, L.C.
45570;9650;CBC1; ?;;
45571;9650;CBC2; ?;;
45572;9650;CBCF1; ?;;
45573;9650;CBCF2; ?;;
49948;9650;CFTX;QC;;
50267;9650;CHFR;BC;;
50494;9650;CHOA;QC;;
51234;9650;CIPI;SK;;
51455;9650;CIXN;NB;;
51683;9650;CJFY;NB;;
51936;9650;CJPG;MB;;
52050;9650;CJTL;ON;;
52250;9650;CKAV;NU;;
52536;9650;CKLJ;AB;;
52567;9650;CKMN;QC;;
52705;9650;CKRQ;QC;;
52782;9650;CKUL;NS;;
53508;9650;K243CP;CO;Grand Junction;
53527;9650;K243CF;CA;Yuba City;
53547;9650;K243CC;AZ;Tucson;
53560;9650;W243CH;KY;Hopkinsville;
53564;9650;K243BN;AZ;Laveen;
53568;9650;W243EI;NY;Hyde Park;
53576;9650;K243CG;WA;Spokane;
53583;9650;W243DF;IL;Decatur;
53585;9650;W243DS;PA;Columbia;
53593;9650;W243BD;MI;Zeeland;
53594;9650;K243BS;CA;Fort Bragg;
53595;9650;K243CD;WA;Brewster;
53601;9650;W243CS;AL;Montgomery;
53616;9650;K243BX;WA;Bellingham;
53640;9650;K243CH;CA;Jackson;
53643;9650;W243BT;VA;Waynesboro;
53653;9650;W243AW;FL;St. Augustine;
53659;9650;K243CR;AR;Pocahontas;
53663;9650;K243BM;ID;Boise;
53676;9650;W243BG;MA;New Bedford;
53687;9650;W243ET;PR;Aguadilla-Mayaguez;
53693;9650;W243BM;FL;Suncoast Estates;
53728;9650;W243CU;KY;Henderson;
53758;9650;W243BZ;NY;Ellenville;
53833;9650;K243AG;UT;Parowan;
53838;9650;W243AJ;IN;Mishawaka;
53841;9650;W243DA;NC;Greenville;
53853;9650;W243DV;NC;Valdese;
53878;9650;W243DK;NC;Durham;
53898;9650;K243CO;IA;Boone;
53924;9650;K243AP;CO;Dolores;
53925;9650;W243EG;FL;Tallahassee;
53937;9650;K243CW;OR;Corvallis;
53947;9650;W243EL;VT;Bennington;
53966;9650;K243BT;CA;Clearlake;
53973;9650;K243CL;CA;San Luis Obispo;
53982;9650;K243BQ;CA;Big Bear City;
54006;9650;W243DC;MA;Boston;
54014;9650;K243CS;GU;Agana;
54015;9650;K243CT;CA;Redding;
54019;9650;W243AI;RI;Newport;
54029;9650;K243BJ;OK;Oklahoma City;
54030;9650;K243AO;NM;Farmington;
54039;9650;W243DJ;VA;Norfolk;
54045;9650;K243CQ;MN;Hutchinson;
54049;9650;W243EQ;LA;;
54051;9650;K243CU;TX;Longview;
54085;9650;W243BY;NC;Charlotte;
54091;9650;W243EB;PA;Coudersport;
54103;9650;K243CJ;ID;Pocatello;
54104;9650;W243DP;OH;Bryan;
54109;9650;K243CV;TX;San Antonio;
54116;9650;W243DQ;GA;Marietta;
54118;9650;K243AM;CO;Colorado Springs;
54128;9650;W243CE;GA;Winder;
54134;9650;K243BC;CA;Conway Summit;
54138;9650;W243AD;MI;Adrian;
54140;9650;W243EA;MI;Gladwin;
54147;9650;W243AB;NY;Westvale;
54153;9650;K243CM;MT;Kalispell;
54158;9650;W243CL;IN;Shelbyville;
54170;9650;K243CK;OR;Pendleton;
54182;9650;K243BI;TX;Weslaco;
54189;9650;W230DA;WI;;
54204;9650;W243EK;VA;Hampton;
54212;9650;W243AF;VA;Flint Hill;
54214;9650;W243AM;IL;Mattoon;
54227;9650;W243CQ;MI;Escanaba;
54258;9650;K243CI;CO;Pueblo;
54278;9650;W243AT;VT;Barre;
54279;9650;W243CA;WV;Sutton;
54282;9650;W243DG;KY;Winchester;
54285;9650;W243ED;WI;Rice Lake;
54294;9650;W243DN;IL;Taylorville;
54317;9650;K243CN;CO;Montrose;
54324;9650;K243BH;NM;Silver City;
54325;9650;K243BO;TX;Roma;
54341;9650;W243DT;VT;Waterbury;
54345;9650;W243EN;MI;Big Rapids;
54346;9650;K243AK;CA;Mammoth Lakes;
54348;9650;W243DE;NH;Holderness;
54352;9650;W243DO;FL;Jacksonville;
54356;9650;W243BR;PA;Harrisburg;
54362;9650;W243DZ;MS;Amory;
54377;9650;W243BW;PA;Pittsburgh;
54379;9650;W243EM;NY;Beacon;
54387;9650;K243BY;HI;Honokawai;
54390;9650;W243DY;NY;Rome;
54398;9650;K243AH;AK;Kachemak City;
54410;9650;W243DX;NY;Buffalo;
54426;9650;W243AE;VT;Orleans;
54441;9650;W243DR;WV;Charleston;
54452;9650;W243DH;NC;Boone;
54457;9650;W243AV;IL;Mount Vernon;
54462;9650;W243BS;VA;Fredericksburg;
54472;9650;K243CE;TX;Amarillo;
54477;9650;K243AF;OR;Jacksonville;
54499;9650;K243AA;OR;Union, Etc.;
54500;9650;W243EH;VA;Galax;
54504;9650;W243CM;WI;Shawano;
54509;9650;W243CY;AL;Mobile;
54540;9650;W243EC;NC;Mocksville;
54545;9650;W243DU;SC;Clinton;
54586;9650;W243EF;SC;Bamberg-Denmark;
54688;9650;W243EE;GA;Atlanta;
54746;9650;W243ES;NY;Medford;
54781;9650;W243EP;AL;Madison;
1;9670;XHPCPQ;QR;;
4295;9670;KAHR;MO;Poplar Bluff;Eagle Bluff Enterprises,
4407;9670;KALZ;CA;Fowler;iHM Licenses, LLC
4474;9670;KMRQ;CA;Riverbank;iHM Licenses, LLC
4851;9670;KBDB;WA;;
4870;9670;KHFI;TX;;
4887;9670;KBEL;OK;;
5050;9670;WLTY;SC;Cayce;iHM Licenses, LLC
5459;9670;KCAL;CA;;
5506;9670;KCCG;TX;;
5667;9670;KCIL;LA;Gray;JLE, INCORPORATED
5776;9670;KCMQ;MO;Columbia;Zimmer Radio of Mid-Missouri, Inc.
5895;9670;KCRF;OR;;
5902;9670;KCRM;IA;;
6206;9670;KDDE;ID;;
6346;9670;WQSO;NH;Rochester;iHM Licenses, LLC
6494;9670;KDOG;MN;North Mankato;Subarctic Media, LLC
6636;9670;WBZW;GA;Union City;iHM Licenses, LLC
8164;9670;WBZW;GA;Union City;iHM Licenses, LLC
8167;9670;KGAP;CA;;
9059;9670;KHIX;NV;Carlin;Global One Media, Inc.
9201;9670;K244FO;MO;Crestwood;
9569;9670;KICN;OR;;
9714;9670;KIIC;IA;Albia;WAVEGUIDE COMMUNICATIONS INC.,
9985;9670;KISN;MT;Belgrade;Townsquare License, LLC
10206;9670;KJBA;AK;Craig;New Hope Baptist Church of Craig,
10924;9670;KKCQ;MN;;
10983;9670;KKEX;ID;Preston;Sun Valley Radio Inc,
11341;9670;KZRV;MN;Sartell;Townsquare Media Licensee of St. Cloud, Inc.
11783;9670;KLJR;CA;;
12146;9670;KLXQ;AR;Hot Springs;US Stations, LLC
12311;9670;KMDZ;NM;Las Vegas;Sangre de Cristo Broadcasting Co. Inc.,
12608;9670;KMPK;KS;Mcpherson;Ad Astra per Aspera Broadcasting, Inc.
12969;9670;KNDH;CO;Carbondale;Public Broadcasting of Colorado, Inc.
13167;9670;K224EV;WA;Ligurta;
13197;9670;KNMB;NM;Capitan;MTD, Inc.
13249;9670;KNOB;CA;Healdsburg;JYH Broadcasting,
13416;9670;KNUM;OR;;
13837;9670;KOKR;AR;Newport;Newport Broadcasting Company,
14188;9670;KOYE;TX;Frankston;Alpha Media Licensee LLC,
15587;9670;KQZZ;ND;Crary;i3G Media, Inc.
15600;9670;KRAM;MN;Borrego Springs;Ram Media Foundation,
15664;9670;KRCY;AZ;;
15936;9670;KRNK;WY;Casper;Townsquare License, LLC
16909;9670;KSYV;CA;Solvang;California Lutheran University,
17002;9670;KTCK;TX;;
17664;9670;XHBY;VE;;
17954;9670;KUNA;CA;;
18123;9670;KUTN;UT;Levan;Sanpete County Broadcasting Co,
18153;9670;KNDH;CO;Carbondale;Public Broadcasting of Colorado, Inc.
19031;9670;KWCL;LA;;
19201;9670;KWIZ;CA;Santa Ana;The Universal Church, Inc.
19303;9670;KWMX;AZ;Williams;Stone Canyon of Flagstaff, LLC
19410;9670;KWRA;TX;;
19562;9670;KWWW;WA;;
20031;9670;KXOX;TX;;
20089;9670;KXRD;AR;Fayetteville;Rox Radio Group, LLC
21011;9670;KZAP;CA;Paradise;Deer Creek Broadcasting, LLC
21217;9670;KZIN;MT;;
21459;9670;KZRV;MN;Sartell;Townsquare Media Licensee of St. Cloud, Inc.
21653;9670;KZZH;CA;;
21969;9670;W244EA;NY;Warwick;
22031;9670;WANV;KY;Annville;FTG Broadcasting Inc,
22136;9670;WARW;NY;Port Chester;K-LOVE, Inc.
22436;9670;WBDK;WI;Algoma;Mazur, LLC
22624;9670;WBKQ;IN;Alexandria;Woof Boom Radio Muncie License LLC,
22764;9670;WBQA;ME;Boothbay Harbor;Maine Public Broadcasting Corporation,
22902;9670;WBVI;OH;Fostoria;TCB Holdings Inc,
22911;9670;WBVR;KY;;
22921;9670;WBWB;IN;Bloomington;SOUND MANAGEMENT, LLC
23136;9670;WCEI;MD;;
23246;9670;WCIO;NY;Oswego;Family Life Ministries, Inc.
23294;9670;WCKK;MS;Walnut Grove;JOHNNY BOSWELL RADIO LLC,
23345;9670;WCMJ;OH;Cambridge;AVC Communications, Inc.
23392;9670;WCOE;IN;La Porte;SPOON RIVER MEDIA, LLC
23405;9670;WCOR;NY;;
23504;9670;WCSM;OH;;
23588;9670;WCVS;IL;;
23636;9670;WCXO;IL;Carlyle;Better Newspapers, Inc.
23989;9670;WDLD;MD;Halfway;Alpha Media Licensee LLC,
25187;9670;WFFF;MS;;
25375;9670;WFML;IN;Vincennes;Vincennes University Foundation,
25765;9670;WGBL;MS;Gulfport;TeleSouth Communications, Inc.
26089;9670;WGNX;IL;Colchester;GOOD NEWS RADIO, INC.
26113;9670;WGOV;GA;;
26914;9670;WHTQ;WI;Whiting;NRG License Sub, LLC
27275;9670;WIHN;IL;;Neuhoff Media Bloomington, LLC
27997;9670;WJJH;WI;Ashland;Heartland Comm. License, LLC
28094;9670;WJNA;SC;Westminster;Augusta Radio Fellowship Institute, Inc.
28308;9670;WJVG;OH;;
28599;9670;WKGL;IL;;
28738;9670;WRGZ;MI;Rogers City;WATZ Radio, Inc.
29040;9670;WKXK;AL;Pine Hill;Autaugaville Radio, Inc.
29081;9670;W244CT;FL;Key West;
29399;9670;WLLF;PA;Mercer;Cumulus Licensing LLC,
29504;9670;W244AY;SC;Myrtle Beach;
29615;9670;WLTN;NH;;
29727;9670;WLXV;MI;Cadillac;MacDonald Garber Broadcasting, Inc.
29973;9670;WMHH;NY;Clifton Park;Mars Hill Broadcasting Co. Inc.,
30037;9670;WMJT;MI;Mcmillan;Sumbera Broadcasting, LLC
30151;9670;WMOD;TN;Bolivar;WMOD Incorporated,
30279;9670;WMTB;FL;;
30382;9670;WMXA;AL;Opelika;iHM Licenses, LLC
30419;9670;WMYL;TN;Halls Crossroads;M & M Broadcasting,
30743;9670;WNKX;TN;;
30982;9670;WNUC;MI;;
31601;9670;WORX;IN;;
31980;9670;WPGM;PA;;
32263;9670;W244BS;MI;Alma;
32323;9670;WMHH;NY;Clifton Park;Mars Hill Broadcasting Co. Inc.,
32609;9670;WQER;MD;;
33345;9670;WRGZ;MI;Rogers City;WATZ Radio, Inc.
33953;9670;WSEJ;SC;;
33955;9670;WSEL;MS;;
34325;9670;WSSR;IL;Joliet;Alpha Media Licensee LLC,
34361;9670;WSUB;RI;;
34984;9670;WTSA;VT;;
35335;9670;WUFN;MI;Albion;Family Life Broadcasting System,
35588;9670;WUPG;MI;Republic;AMC Partners Escanaba, LLC
36228;9670;WVNW;PA;Burnham;WVNW, Inc.
36272;9670;WVPO;PA;Lehman Township;Southern Belle, LLC
36381;9670;WCOR;PA;;
36438;9670;WVVY;MA;;
37216;9670;WWZW;VA;Buena Vista;First Media Radio, LLC
37589;9670;WXOF;FL;Yankeetown;WGUL-FM, Inc.
37884;9670;WXZO;NY;Willsboro;Vox AM/FM, LLC
37973;9670;W244EK;TN;White Bluff;
38387;9670;WYSX;NY;Morristown;Stephens Media Group - Ogdensburg, LLC
38969;9670;WZPH;FL;;
41415;9670;KAHR;MO;Poplar Bluff;Eagle Bluff Enterprises,
41751;9670;KMDZ;NM;Las Vegas;Sangre de Cristo Broadcasting Co. Inc.,
41966;9670;KMMG;WA;Benton City;Bustos Media Holdings, LLC
41998;9670;KSFE;NM;Grants;Vanguard Media LLC,
42051;9670;KSHF;NM;;
42367;9670;KYLB;TX;;Mekaddesh Group Corporation,
42374;9670;KYLI;NV;Bunkerville;Chavez Radio Group,
42738;9670;WERA;VA;;
42769;9670;WKJX;NC;Elizabeth City;East Carolina Radio of Elizabeth City, Inc.
42836;9670;WKMM;WV;Kingwood;Marpat Corporation,
42897;9670;WKOV;OH;;
42977;9670;WKRX;NC;Roxboro;ROXBORO BROADCASTING COMPANY,
43466;9670;WWUC;PA;;
44919;9670;W244DY;PA;Warren;
45570;9670;CBC1; ?;;
45571;9670;CBC2; ?;;
45572;9670;CBCF1; ?;;
45573;9670;CBCF2; ?;;
49585;9670;CFGN;NL;;
49784;9670;CFNW;NL;;
50055;9670;CFXW;AB;;
50701;9670;CHVR;ON;;
50777;9670;CHYM;ON;;
50782;9670;CHYR;ON;;
50995;9670;CIGN;QC;;
51136;9670;CILT;MB;;
52141;9670;CJWV;ON;;
52547;9670;CKLU;ON;;
52932;9670;VOAR;NL;;
53514;9670;W244DF;IN;Logansport;
53519;9670;K244EX;NV;Las Vegas;
53520;9670;W244DW;FL;Okeechobee;
53521;9670;K244AO;UT;Randolph-Woodruff;
53524;9670;K244ES;WA;Carson;
53529;9670;K244FE;MN;Calhoun Beach;
53536;9670;K244BB;UT;West Emery County;
53559;9670;K244CU;AK;Juneau;
53561;9670;K244DV;CA;Merced;
53562;9670;K244EI;AZ;Corona De Tucson;
53573;9670;K244DH;UT;Saratoga Springs;
53592;9670;W244EF;AL;Florence;
53596;9670;W244BM;FL;Apalachicola;
53642;9670;W244BB;WV;Princeton;
53666;9670;W244DX;PA;Erie;
53685;9670;W244BS;MI;Alma;
53694;9670;K244FD;NM;Taos;
53707;9670;K244CG;WY;Cody;
53739;9670;K244FO;MO;Crestwood;
53764;9670;K244FS;TX;Perryton;
53769;9670;K244AH;CA;Ukiah;
53777;9670;W244DL;MI;Detroit;
53822;9670;W244DA;MD;Baltimore;
53836;9670;W244BE;FL;Brandon;
53838;9670;K244FG;OR;Salem;
53839;9670;K244FY;AZ;Window Rock;
53847;9670;K244DC;UT;Panguitch;
53855;9670;K244FW;OK;Lawton;
53857;9670;W244AY;SC;Myrtle Beach;
53867;9670;K244FA;IA;Mason City;
53869;9670;K244CE;NV;Pahrump;
53884;9670;W244CT;FL;Key West;
53902;9670;W244DV;OH;Marysville;
53919;9670;W244CW;TN;Murfreesboro;
53920;9670;W244CL;GA;Cochran;
53933;9670;W244CZ;NY;Ithaca;
53936;9670;K244AE;UT;Helper;
53944;9670;W244BD;FL;Stuart;
53945;9670;K244DL;OR;Cottage Grove;
53949;9670;K244FI;OK;Mcalester;
53967;9670;K244CV;AZ;Kingman;
53972;9670;W244AV;VA;Blacksburg, Etc.;
53977;9670;K244FX;LA;New Orleans;
54021;9670;W244BY;TN;Memphis;
54027;9670;K244CR;UT;Rural Garfield Count;
54030;9670;W244DN;IN;Indianapolis;
54036;9670;W244DH;NC;Southport;
54037;9670;W244CH;PA;Rockton;
54044;9670;K244BJ;ID;Idaho Falls;
54057;9670;W244DR;WI;Madison;
54059;9670;W244BF;WV;Nimitz;
54068;9670;K244EO;HI;Honolulu;
54096;9670;W244EG;FL;Tampa;
54107;9670;K244AG;HI;Maui;
29373;9670;W244BJ;FL;Lakeland;HALL COMMUNICATIONS, INC,
54124;9670;W244CP;VA;South Hill;
54125;9670;K244FR;CO;Gunnison;
54150;9670;K244FL;KS;Wichita;
54167;9670;W244CB;WV;West Milford;
54168;9670;K244DD;UT;Orderville, Etc.;
54175;9670;K244EL;KS;Clay Center;
54195;9670;K244FJ;AR;;
54207;9670;K244FZ;TX;Boerne;
54225;9670;W244EI;GA;Atlanta;
54275;9670;K244FC;TX;;
54276;9670;W244EB;VA;Burke;
54301;9670;W244CR;GA;Baxley;
54315;9670;W244CF;MA;Plymouth;
54344;9670;K244EN;UT;Park City;
54349;9670;K244FQ;IA;Elkader;
54351;9670;K244EU;WY;Thermopolis;
54359;9670;W244EE;NJ;Asbury Park;
54361;9670;K244FM;WI;La Crosse;
54425;9670;K244DP;WY;Lander;
54432;9670;K244FN;WY;Laramie;
54459;9670;K244AM;CA;China Lake, Etc.;
54469;9670;W244BQ;IL;Park Ridge;
54490;9670;K244EG;AK;Anchorage;
54493;9670;W244CD;NC;Browns Summit;
54511;9670;K244CO;CO;West Glenwood Spring;
54513;9670;K244EV;WA;Woodland;
54527;9670;K244FF;NM;Las Cruces;
54531;9670;W244EO;MI;Dowagiac;
54565;9670;W244EK;TN;White Bluff;
54627;9670;W244EN;MI;Lapeer;
54631;9670;W244EC;NY;Corning;
54634;9670;W244DY;PA;Warren;
54647;9670;W244EM;NC;Winston-Salem;
54725;9670;W244ED;MS;Batesville;
54729;9670;W244EA;NY;Warwick;
54753;9670;W244DU;NJ;Parsippany;
62976;9670;WBQA;ME;Boothbay Harbor;Maine Public Broadcasting Corporation,
19;9690;XHUL;YU;;
4629;9690;KMXP;AZ;Phoenix;iHM Licenses, LLC
4841;9690;KBCR;CO;;
5524;9690;KCCY;CO;;
5927;9690;WKKT;NC;Statesville;iHM Licenses, LLC
6130;9690;KDAG;NM;Farmington;iHM Licenses, LLC
6424;9690;KDLO;SD;;
6845;9690;KEBT;CA;Lost Hills;AGM California, Inc.
7209;9690;KEPT;CA;;
7454;9690;KEZE;WA;Spokane;QueenB Radio, Inc.
7707;9690;KFIX;KS;Plainville;Hull Broadcasting, Inc.
7801;9690;KFMN;HI;Lihue;Pacific Radio Group, Inc.
8544;9690;KGPC;CA;;
8865;9690;KHBL;MO;;
8923;9690;KHDR;CA;Baker;The Drive LLC,
9520;9690;KIAQ;IA;Clarion;Alpha 3E Licensee LLC,
11023;9690;KKGL;ID;Nampa;Radio License Holding CBC, LLC
11242;9690;KKOW;KS;;
11454;9690;K266CJ;WA;Everett;
12272;9690;KMCM;TX;Odessa;Brazos Communications West, LLC
12653;9690;KMRD;NM;;
12715;9690;KMTN;WY;Jackson;Jackson Hole Radio, LLC
13661;9690;KODX;WA;;
14210;9690;KOZA;KS;Effingham;KNZA Inc.,
14533;9690;K245HN;ID;Moscow;
14628;9690;KPPC;TX;;
14741;9690;KPTL;CA;;
14963;9690;KQBZ;TX;Brownwood;Tackett-Boazman Broadcasting LP,
15016;9690;KQEA;CA;;
15017;9690;KQEB;CA;;
15268;9690;KQNS;HI;;
15277;9690;KQOB;OK;Enid;Champlin Broadcasting, Inc.
15312;9690;KQPK;NE;;
15355;9690;KQRB;KS;;Intrepid Companies LLC,
15375;9690;KQRV;MT;Deer Lodge;Butte Broadcasting Incorporated,
15640;9690;K245CX;MN;Rochester;
15958;9690;KROG;OR;Grants Pass;Opus Broadcasting Systems, Inc.
16279;9690;KSAP;TX;;
16329;9690;KSCN;TX;Pittsburg;East Texas Broadcasting, Inc
16374;9690;KSEG;CA;Sacramento;Audacy License, LLC
16754;9690;KSSW;AR;Nashville;Family Worship Center Church, Inc.
17054;9690;K245CQ;TX;Houston;
18013;9690;KUPH;MO;Mountain View;Better Newspapers, Inc.
18625;9690;KVMV;TX;Mcallen;World Radio Network, Inc.
18660;9690;K245BQ;KS;Emporia;
18989;9690;KWAV;CA;Monterey;SMG-Monterey, LLC
19271;9690;KWLR;AR;Bigelow;K-LOVE, Inc.
19612;9690;KWYU;TX;Christine;rufus resources. llc,
19679;9690;KXBJ;TX;El Campo;HOPE MEDIA GROUP,
20130;9690;KXSS;TX;;
20147;9690;KXTJ;TX;;
20335;9690;KYAP;CO;Nunn;La Guapa Broadcasting Ideas, Inc.
20366;9690;KYBU;CA;Covelo;The Friends of the Round Valley Public Library,
20780;9690;K245HN;ID;Moscow;
20790;9690;KYSC;AK;Fairbanks;Rob Ingstad Licenses, LLC
20958;9690;KYYO;WA;Mccleary;KGY, Inc.
21032;9690;KZBK;MO;Brookfield;Best Broadcasting, Inc.
21160;9690;KZGI;WA;Sedro-Woolley;Bustos Media Holdings, LLC
21279;9690;KZKX;NE;Seward;Alpha 3E Licensee LLC,
21333;9690;KZMZ;LA;Alexandria;Cenla Broadcasting Licensing Company, LLC
21490;9690;KZTA;WA;Naches;Bustos Media Holdings, LLC
22760;9690;WBPW;ME;Presque Isle;Townsquare Media Licensee of Peoria, Inc.
22783;9690;WBQT;MA;Boston;BEASLEY MEDIA GROUP LICENSES, LLC
22850;9690;WBTI;MI;Lexington;Liggett Communications LLC,
23097;9690;K245CC;KS;Olathe;
23787;9690;WDDJ;KY;Paducah;Bristol Broadcasting Co., Inc.
23951;9690;WDJR;AL;Hartford;Gulf South Communications Inc,
24570;9690;WEHN;NY;East Hampton;LRS Radio, LLC
24571;9690;WEHN;NY;East Hampton;LRS Radio, LLC
25061;9690;WFAJ;VA;;Hispanic Target Media, Inc.
25448;9690;WFPG;NJ;Atlantic City;Townsquare License, LLC
25616;9690;WFVS;GA;;
26006;9690;WGKS;KY;Stamping Ground;L.M. Communications, Inc.
26065;9690;WKEZ;FL;;
26175;9690;WGRF;NY;Buffalo;Radio License Holding CBC, LLC
26819;9690;WHPZ;IN;Bremen;FAMILY BROADCASTING CORPORATION,
27045;9690;WHYR;LA;;
27428;9690;WINK;FL;;
27657;9690;WIWF;SC;Charleston;Radio License Holding CBC, LLC
27923;9690;WJGL;FL;Jacksonville;Cox Radio, LLC
28054;9690;WJLM;WI;;
28114;9690;WJNU;TN;;
